time,score,sentiment,sadness,joy,fear,disgust,anger
2018-01-06 12:44:34,10,-0.539136,0.794876,0.034131,0.156547,0.055749,0.178805
2018-05-15 18:46:25,1,0.0,0.128364,0.091008,0.011637,0.002922,0.032334
2018-08-23 18:50:25,1,-0.718252,0.57771,0.624969,0.120157,0.061162,0.500976
2015-09-29 17:12:25,1397,0.0,0.073383,0.17822,0.045849,0.099274,0.541751
2018-09-12 11:02:44,1,-0.607418,0.613314,0.023822,0.179513,0.080397,0.220044
2017-08-30 17:14:13,155,0.63437,0.182652,0.440978,0.053712,0.257964,0.07095
2017-01-06 06:06:26,340,0.0,0.186011,0.042317,0.026594,0.021386,0.04579
2017-04-24 17:34:40,119,0.0,0.090426,0.122592,0.022696,0.038491,0.134082
2018-04-09 20:43:11,13,-0.567275,0.301663,0.086186,0.398504,0.023376,0.284339
2016-02-06 18:22:06,951,-0.436165,0.070726,0.505093,0.054675,0.054284,0.070086
2018-04-22 21:18:07,2,-0.28971,0.28178,0.028521,0.041916,0.037149,0.025536
2015-12-08 18:07:37,712,0.0,0.090795,0.23805,0.068263,0.015404,0.185754
2018-04-02 10:26:14,5,-0.430915,0.160227,0.529489,0.118521,0.025195,0.026184
2018-08-23 18:35:15,1,-0.694336,0.592599,0.597551,0.126649,0.059359,0.538332
2018-03-08 15:35:21,6,0.28394,0.516202,0.546955,0.081698,0.071887,0.151707
2017-10-31 01:43:43,15,0.884622,0.159648,0.603544,0.06583,0.114906,0.088865
2017-02-01 00:07:06,218,0.0,0.176969,0.052526,0.017462,0.025417,0.025119
2017-05-15 19:36:33,298,0.0,0.106676,0.103483,0.066485,0.019223,0.033572
2018-04-17 15:25:47,1,-0.498338,0.623945,0.564111,0.080669,0.086262,0.077221
2017-04-01 15:48:58,170,0.799922,0.073067,0.343989,0.150681,0.26825,0.15538
2018-06-26 04:22:32,1,-0.798973,0.544137,0.017487,0.163814,0.023268,0.306231
2016-11-22 17:43:41,421,0.0,0.175062,0.149036,0.058515,0.00998,0.026772
2018-08-05 13:02:30,0,0.64537,0.044052,0.269552,0.181445,0.017613,0.060046
2018-06-27 20:22:12,1,-0.379685,0.57367,0.572875,0.099353,0.082841,0.131349
2018-03-19 21:46:02,4,0.0,0.373566,0.092386,0.079726,0.152424,0.073569
2017-08-29 09:33:22,100,0.0,0.148135,0.186748,0.089645,0.080111,0.099178
2017-10-25 17:34:25,16,0.0,0.174168,0.206701,0.058818,0.052367,0.072093
2017-10-28 23:59:16,9,-0.734203,0.255538,0.07494,0.051066,0.037188,0.075497
2017-03-24 17:32:40,345,0.0,0.17489,0.28911,0.077002,0.024651,0.042845
2017-08-21 19:50:17,72,0.835742,0.217123,0.174382,0.093829,0.245482,0.131001
2017-04-19 13:45:06,227,0.0,0.169715,0.155058,0.067893,0.065785,0.085925
2017-02-08 22:19:07,227,0.0,0.038911,0.191469,0.028771,0.048489,0.041304
2016-08-18 18:32:05,199,-0.518222,0.292128,0.096803,0.090316,0.272643,0.370321
2018-04-05 00:48:21,1,-0.958902,0.715408,0.050651,0.10845,0.05671,0.205454
2018-02-27 15:14:32,4,-0.523364,0.52008,0.548974,0.127348,0.043501,0.103132
2017-08-19 13:30:26,16,0.987476,0.135641,0.783359,0.012316,0.06354,0.007908
2016-12-20 06:27:18,355,0.0,0.297907,0.084195,0.03121,0.002218,0.093401
2018-02-17 08:56:51,5,-0.712558,0.527607,0.350433,0.045124,0.01605,0.106332
2015-12-03 15:22:17,234,0.0,0.376491,0.282084,0.064999,0.011259,0.02571
2018-02-24 17:32:05,2,-0.720752,0.631218,0.116322,0.160047,0.074122,0.095984
2018-03-11 23:10:25,0,0.0,0.492131,0.011866,0.09665,0.142286,0.199217
2017-08-05 12:45:46,10,-0.544631,0.564952,0.683554,0.072591,0.0786,0.610806
2018-05-02 20:10:54,0,-0.338285,0.534433,0.591248,0.112922,0.057292,0.112781
2015-09-28 17:25:55,522,0.0,0.110946,0.291992,0.056866,0.027876,0.086438
2017-05-19 22:45:48,58,0.457347,0.562456,0.626762,0.087946,0.029333,0.080692
2017-12-29 20:20:21,18,-0.882379,0.327593,0.041289,0.286243,0.182832,0.337236
2018-07-02 22:01:38,1,0.0,0.179501,0.143707,0.071734,0.065896,0.089865
2018-07-16 18:16:32,1,-0.544269,0.456515,0.038436,0.090954,0.050985,0.076688
2015-12-08 18:00:36,273,-0.523002,0.154299,0.111814,0.119056,0.151304,0.107227
2015-09-29 18:52:13,151,0.687954,0.123185,0.624025,0.060176,0.054192,0.07717
2017-11-14 20:03:11,6,-0.861733,0.475427,0.022031,0.033491,0.083104,0.035126
2018-06-13 10:06:29,5,-0.674895,0.558269,0.144421,0.076858,0.060809,0.085173
2018-05-21 09:48:03,5,0.700127,0.158126,0.172542,0.08189,0.114368,0.052837
2017-11-02 13:30:52,6,-0.779422,0.841528,0.030541,0.083756,0.009669,0.067777
2017-08-09 12:14:36,93,0.968143,0.067338,0.405114,0.03208,0.008037,0.021356
2017-11-01 18:18:50,7,0.9977,0.04965,0.641063,0.012245,0.030938,0.034328
2015-11-30 09:12:30,328,0.0,0.473257,0.296265,0.177522,0.038139,0.029638
2015-12-17 02:08:51,252,0.0,0.425503,0.095305,0.032804,0.036093,0.049304
2015-12-08 11:46:36,298,0.0,0.076615,0.252481,0.028046,0.052206,0.025931
2017-11-21 19:54:02,8,-0.296535,0.493959,0.565874,0.106514,0.07435,0.128164
2017-08-17 05:23:50,64,0.0,0.201468,0.083028,0.051981,0.037421,0.077642
2016-10-04 21:27:39,123,0.0,0.229345,0.150451,0.067192,0.029134,0.041454
2015-09-30 15:24:38,449,-0.932731,0.749422,0.034476,0.164967,0.168507,0.153879
2018-06-15 17:42:26,2,0.741767,0.14471,0.335176,0.067893,0.038958,0.065496
2017-03-21 16:14:44,60,0.532593,0.095854,0.457536,0.070194,0.007603,0.040365
2018-01-01 08:42:26,7,0.41547,0.56302,0.474684,0.105015,0.031007,0.050399
2017-04-02 15:36:35,139,0.766374,0.283141,0.526243,0.059513,0.026007,0.041295
2015-12-09 18:55:14,629,0.0,0.076216,0.22464,0.018158,0.087739,0.096208
2017-11-12 08:25:06,11,0.369903,0.621265,0.072898,0.130008,0.06003,0.17555
2016-02-04 12:55:17,285,0.0,0.041943,0.296608,0.035798,0.015357,0.063167
2017-06-06 20:36:51,32,-0.684966,0.149613,0.171809,0.11139,0.698679,0.02393
2016-05-18 07:34:42,132,-0.872141,0.368528,0.023336,0.028587,0.091027,0.623468
2017-07-26 01:18:58,14,-0.781736,0.408785,0.450413,0.064555,0.015779,0.130889
2017-12-15 04:40:24,6,-0.487541,0.649545,0.1663,0.093501,0.143968,0.066679
2016-12-12 14:24:07,101,-0.893693,0.152805,0.045936,0.067402,0.011495,0.030086
2016-01-25 13:07:15,220,0.0,0.074812,0.258827,0.027296,0.052383,0.026527
2016-12-20 10:27:55,40,-0.691267,0.227918,0.473436,0.082588,0.111066,0.10668
2017-12-05 18:49:53,3,0.381684,0.307779,0.244328,0.128264,0.072243,0.085983
2017-12-26 16:33:35,9,0.881375,0.520321,0.373354,0.019597,0.03676,0.073978
2017-12-09 03:03:20,2,0.0,0.378685,0.294606,0.018628,0.033741,0.063279
2018-03-06 08:29:01,2,-0.741139,0.661107,0.066849,0.173283,0.072558,0.174414
