time,score,sentiment,sadness,joy,fear,disgust,anger
2019-05-15 01:53:24,0,0.548576,0.110041,0.471867,0.138176,0.044098,0.075223
2018-03-12 05:13:11,2,0.813374,0.019748,0.57727,0.016174,0.00681,0.078293
2017-11-06 18:46:01,78,0.0,0.393615,0.087413,0.187892,0.029596,0.064979
2019-05-06 04:56:37,0,0.423502,0.558415,0.484848,0.064402,0.042098,0.438504
2019-04-28 00:44:21,4,0.625755,0.129763,0.225791,0.126019,0.048482,0.075975
2019-03-12 12:50:55,80,0.0,0.31943,0.130179,0.029378,0.010692,0.095025
2017-11-03 11:53:39,16,-0.418543,0.552985,0.497269,0.067251,0.166333,0.122538
2019-04-05 23:17:30,8,-0.297,0.205217,0.134729,0.443199,0.053273,0.468782
2019-05-16 05:28:12,1,0.366389,0.54657,0.620059,0.102981,0.053517,0.156324
2017-10-12 01:31:12,11,-0.802271,0.132825,0.481686,0.094264,0.015188,0.308404
2019-05-09 00:28:22,2,0.270176,0.325955,0.158167,0.08964,0.046195,0.258461
2017-10-23 11:42:20,9,0.518033,0.260866,0.598216,0.077604,0.030296,0.061419
2017-12-24 08:35:28,6,0.512964,0.13041,0.568959,0.126401,0.015024,0.034711
2019-04-29 01:56:32,7,0.416579,0.542523,0.556419,0.097461,0.018245,0.062045
2019-05-14 21:18:20,1,0.0,0.048323,0.225276,0.031937,0.013265,0.045626
2019-05-19 11:07:32,1,0.310753,0.682002,0.051317,0.045449,0.001141,0.106757
2017-10-12 20:14:14,37,0.588832,0.481174,0.66202,0.108752,0.062526,0.062828
2019-04-03 16:58:35,7,-0.422254,0.506706,0.460029,0.109047,0.059023,0.096026
2019-05-23 17:13:05,3,0.0,0.065944,0.387396,0.024762,0.02622,0.024959
2018-10-17 11:50:29,2391,0.0,0.238538,0.04822,0.168978,0.009394,0.059782
2018-03-12 03:30:59,2,-0.393533,0.242109,0.189018,0.098624,0.088086,0.104669
2019-04-05 05:50:20,5,-0.894734,0.649907,0.183108,0.700139,0.022658,0.092758
2018-01-30 13:34:13,4,0.0,0.153094,0.020174,0.034774,0.390283,0.459862
2017-10-08 15:27:54,13,0.389339,0.216301,0.529172,0.073597,0.023367,0.209347
2019-04-11 10:43:51,5,0.984909,0.149244,0.677081,0.677489,0.026265,0.071352
2019-03-16 23:51:50,8,-0.50143,0.373205,0.032345,0.193271,0.002934,0.206445
2019-05-20 11:59:10,2,0.0,0.121367,0.120856,0.046405,0.021029,0.082572
2018-07-07 22:21:31,0,-0.45485,0.556494,0.126065,0.139442,0.08272,0.483785
2017-08-16 18:20:57,11,-0.509958,0.248355,0.227165,0.064136,0.156079,0.491399
2019-05-16 00:33:36,1,0.642374,0.196705,0.600541,0.063555,0.058535,0.095035
2018-01-02 04:22:11,19,0.364196,0.599699,0.684072,0.55679,0.128822,0.143225
2018-02-20 12:51:43,1,-0.437117,0.112648,0.140426,0.045584,0.027914,0.433302
2018-11-22 09:34:16,542,0.645097,0.459014,0.59627,0.073879,0.053053,0.082905
2019-05-13 20:33:52,1,-0.57047,0.459212,0.152799,0.178011,0.102635,0.183323
2019-03-29 13:59:56,6,-0.593452,0.485026,0.55295,0.131995,0.065671,0.121017
2019-05-20 11:59:16,1,0.0,0.121367,0.120856,0.046405,0.021029,0.082572
2019-05-19 18:09:43,1,0.561665,0.12469,0.089925,0.038069,0.003617,0.039055
2019-04-07 00:56:05,0,0.409683,0.432455,0.599094,0.057146,0.041959,0.12406
2017-12-11 17:32:25,2,0.0,0.247803,0.139845,0.020188,0.035154,0.063146
2017-05-17 03:56:17,71,0.0,0.117316,0.489359,0.065716,0.03033,0.059834
2017-10-08 02:53:08,12,-0.531057,0.533536,0.581156,0.537085,0.397784,0.512712
2016-11-30 14:49:32,9,0.0,0.487316,0.071787,0.116636,0.076467,0.130336
2019-03-16 12:16:43,2,-0.349391,0.172436,0.035243,0.080382,0.060867,0.206979
2019-05-16 18:29:10,1,0.0,0.22841,0.135465,0.035526,0.040905,0.08266
2017-10-23 19:18:08,4,-0.568891,0.421542,0.016502,0.028805,0.168207,0.263367
2019-03-30 15:53:48,1,-0.456273,0.505352,0.459522,0.107914,0.058817,0.094761
2018-03-26 15:52:21,0,-0.637079,0.598749,0.194128,0.115919,0.087461,0.125669
2019-05-13 06:25:06,1,0.0,0.238598,0.157268,0.026118,0.047613,0.078748
2018-10-10 18:55:40,894,0.602125,0.609483,0.201124,0.111059,0.110908,0.112102
2017-12-04 17:20:50,5,-0.633128,0.653139,0.58735,0.075151,0.065264,0.132349
2019-05-12 15:34:37,1,0.0,0.245784,0.147011,0.027388,0.046985,0.075182
2019-05-10 00:33:26,1,0.530979,0.246408,0.03499,0.079959,0.262869,0.124894
2018-02-05 23:30:01,0,0.884054,0.086585,0.581046,0.127228,0.019378,0.126382
2019-04-06 19:55:29,0,0.566886,0.09182,0.084574,0.042639,0.00773,0.10585
2018-10-22 17:32:06,649,0.0,0.296869,0.04866,0.114516,0.024843,0.157781
2016-11-18 18:29:01,226,-0.85633,0.120213,0.017759,0.130882,0.107446,0.744276
2019-05-09 00:08:15,1,0.270176,0.325955,0.158167,0.08964,0.046195,0.258461
2018-10-22 15:14:17,198,0.0,0.165734,0.048159,0.05063,0.012379,0.062287
2019-05-08 03:04:38,1,0.0,0.243606,0.021699,0.113684,0.034165,0.086163
2018-12-17 17:33:36,100,0.0,0.406264,0.24022,0.081212,0.103117,0.10066
2019-05-08 23:49:19,1,0.530979,0.246408,0.03499,0.079959,0.262869,0.124894
2019-05-03 13:12:19,1,0.0,0.130018,0.379859,0.202333,0.112793,0.033664
2017-11-14 15:56:05,0,-0.734041,0.560356,0.166099,0.116977,0.114522,0.148121
2017-10-11 21:34:04,7,0.901864,0.199671,0.638135,0.098715,0.065014,0.089997
2019-05-04 03:23:19,0,0.0,0.294214,0.076151,0.017582,0.060755,0.090286
2019-01-20 01:51:57,15,-0.398936,0.559118,0.559356,0.114779,0.077289,0.147051
2019-02-19 19:11:29,3,-0.402904,0.554013,0.577494,0.094538,0.030466,0.075924
2017-09-05 16:23:09,2,0.0,0.252133,0.362667,0.085706,0.091058,0.147406
2019-04-28 04:12:35,1,0.0,0.123545,0.108802,0.061617,0.014552,0.05836
2016-04-09 17:49:21,130,0.683186,0.152061,0.608915,0.089763,0.046173,0.083362
2019-03-23 00:26:04,3,-0.633083,0.424322,0.503401,0.043341,0.034038,0.060705
