time,score,sentiment,sadness,joy,fear,disgust,anger
2019-05-26 14:16:21,15,-0.612121,0.60317,0.594072,0.048034,0.05539,0.176784
2019-05-08 12:10:26,10,-0.427843,0.190946,0.060875,0.114482,0.001701,0.043444
2019-05-31 21:03:52,280,0.0,0.020691,0.51264,0.005698,0.00687,0.01165
2019-05-11 03:52:07,135,-0.758376,0.187136,0.071974,0.062713,0.084801,0.107495
2019-06-13 22:25:13,1,-0.721563,0.684026,0.030058,0.185226,0.024523,0.060075
2019-04-28 18:48:41,137,0.615756,0.315884,0.339297,0.123634,0.070466,0.174436
2019-06-11 15:17:02,1,0.0,0.310648,0.055322,0.047112,0.180986,0.189304
2019-05-19 12:29:40,450,0.634541,0.641982,0.599463,0.084107,0.055294,0.460255
2019-06-03 12:28:07,24,0.0,0.457793,0.024388,0.210572,0.086944,0.049286
2019-06-13 00:49:25,1,0.317991,0.286606,0.683104,0.074578,0.063403,0.128845
2019-05-08 04:16:15,108,0.0,0.33609,0.01682,0.135511,0.0,0.0
2019-05-24 15:41:36,212,0.0,0.082224,0.33701,0.006655,0.02214,0.033105
2019-05-16 23:44:23,140,0.0,0.055115,0.025727,0.012902,0.0001,0.001085
2019-05-03 01:23:45,1047,0.748913,0.183955,0.507316,0.045507,0.090601,0.098204
2019-06-06 13:56:40,36,-0.70683,0.693326,0.023159,0.191004,0.031417,0.279712
2019-06-09 18:08:51,3,0.0,0.216271,0.045288,0.036714,0.042713,0.116109
2019-05-29 07:54:55,25,0.0,0.202533,0.049744,0.258649,0.032295,0.128883
2019-06-09 02:49:16,10,0.761467,0.598137,0.056595,0.086475,0.064774,0.364946
2019-05-14 15:04:27,26,-0.83025,0.140098,0.23116,0.032934,0.004861,0.039006
2019-06-15 17:05:14,7,-0.449854,0.365805,0.283214,0.194264,0.163344,0.188209
2019-05-07 19:02:07,24,0.0,0.098334,0.056344,0.024706,0.015353,0.049353
2019-05-14 12:19:50,134,0.711156,0.360351,0.30851,0.052329,0.081283,0.06484
2019-05-02 15:49:59,206,0.0,0.268492,0.08577,0.041051,0.035628,0.035713
